CustomerID,InvoiceDate,Recency,Frequency,Monetary,CLV,Cluster
15396.0,2011-08-19 10:56:00,95,1,288.18,288.18,0
15397.0,2011-02-23 09:25:00,272,1,94.0,94.0,2
15398.0,2011-09-27 09:51:00,56,2,628.95,1257.9,0
15399.0,2011-11-17 15:04:00,4,2,549.13,1098.26,0
15400.0,2011-09-08 13:57:00,74,6,666.7,4000.2000000000003,0
15402.0,2011-07-14 12:17:00,131,2,626.77,1253.54,0
15405.0,2011-06-03 14:44:00,171,1,349.1,349.1,2
15406.0,2011-11-18 09:58:00,4,3,444.46000000000004,1333.38,0
15407.0,2011-11-06 11:55:00,16,4,1046.74,4186.96,0
15408.0,2011-03-20 15:02:00,246,1,267.18,267.18,2
15410.0,2011-09-16 14:47:00,66,8,3450.84,27606.72,0
15411.0,2011-11-13 15:19:00,8,5,1336.43,6682.150000000001,0
15412.0,2011-06-21 15:24:00,153,1,190.53,190.53,2
15414.0,2011-11-02 14:58:00,19,2,421.5,843.0,0
15415.0,2011-01-30 14:13:00,295,1,559.61,559.61,2
15416.0,2011-10-06 09:38:00,47,5,3974.37,19871.85,0
15417.0,2011-09-15 15:26:00,67,1,508.8,508.8,0
15419.0,2011-11-15 09:23:00,7,1,135.86,135.86,0
15421.0,2011-10-12 09:20:00,41,4,950.36,3801.44,0
15422.0,2011-01-20 16:17:00,305,2,97.7,195.4,2
15423.0,2011-11-01 14:01:00,20,1,43.5,43.5,0
15424.0,2011-03-30 13:02:00,237,2,383.34,766.68,2
15426.0,2011-11-20 15:36:00,1,7,1386.58,9706.06,0
15427.0,2011-11-06 14:29:00,15,3,1430.54,4291.62,0
15429.0,2011-11-13 12:28:00,9,3,364.90000000000003,1094.7,0
15432.0,2011-11-16 16:30:00,5,1,171.19,171.19,0
15433.0,2011-09-21 16:24:00,61,3,417.87,1253.6100000000001,0
15434.0,2011-11-08 08:18:00,14,5,846.58,4232.900000000001,0
15435.0,2011-11-17 16:39:00,4,1,149.29,149.29,0
15436.0,2011-10-23 16:19:00,29,2,836.55,1673.1,0
15437.0,2011-03-22 13:11:00,245,1,200.16,200.16,2
15438.0,2011-07-31 14:19:00,113,1,156.57999999999998,156.57999999999998,0
15440.0,2011-10-16 12:16:00,37,3,383.68,1151.04,0
15442.0,2011-04-05 12:24:00,231,1,594.0,594.0,2
15443.0,2011-11-17 11:12:00,5,6,2133.14,12798.84,0
15444.0,2011-10-30 16:12:00,22,1,335.85,335.85,0
15445.0,2011-03-20 15:06:00,246,1,113.5,113.5,2
15447.0,2011-01-13 11:26:00,313,1,155.17,155.17,2
15448.0,2011-01-31 10:42:00,295,1,494.64,494.64,2
15449.0,2011-11-13 15:02:00,8,5,971.22,4856.1,0
15450.0,2011-11-09 17:11:00,12,1,429.84,429.84,0
15452.0,2011-11-10 12:13:00,12,3,528.48,1585.44,0
15453.0,2011-11-04 12:21:00,18,6,1236.49,7418.9400000000005,0
15454.0,2010-12-12 14:21:00,344,1,179.1,179.1,2
15456.0,2011-03-01 13:51:00,265,3,434.59000000000003,1303.77,2
15457.0,2011-03-22 15:31:00,244,1,237.07,237.07,2
15458.0,2011-11-14 13:08:00,8,1,161.64,161.64,0
15460.0,2010-12-20 16:08:00,336,1,214.26,214.26,2
15462.0,2011-09-06 13:11:00,77,3,234.6,703.8,0
15463.0,2011-11-10 12:57:00,12,1,126.14,126.14,0
15464.0,2011-01-05 15:56:00,320,1,1044.65,1044.65,2
15465.0,2011-11-20 10:11:00,2,24,6945.0199999999995,166680.47999999998,3
15466.0,2011-09-15 14:08:00,67,1,334.53,334.53,0
15467.0,2011-07-17 15:24:00,127,2,402.56,805.12,0
15468.0,2011-11-04 13:11:00,18,5,438.46,2192.2999999999997,0
15469.0,2011-10-27 19:16:00,25,4,504.5,2018.0,0
15472.0,2011-08-18 15:17:00,95,1,371.56,371.56,0
15473.0,2011-11-11 17:01:00,10,9,1057.2,9514.800000000001,0
15475.0,2011-09-23 15:20:00,59,1,454.10999999999996,454.10999999999996,0
15478.0,2011-10-30 14:19:00,22,2,1399.92,2799.84,0
15480.0,2011-08-15 14:32:00,98,1,905.5,905.5,0
15482.0,2011-11-14 11:00:00,8,13,5301.42,68918.46,0
15483.0,2011-07-01 13:07:00,144,4,225.26,901.04,2
15484.0,2011-10-14 11:56:00,39,2,2026.78,4053.56,0
15485.0,2011-11-09 14:31:00,12,3,2564.5,7693.5,0
15488.0,2011-09-08 10:11:00,75,1,91.32000000000001,91.32000000000001,0
15489.0,2011-11-17 08:53:00,5,4,1090.03,4360.12,0
15491.0,2011-09-05 15:56:00,77,7,3090.85,21635.95,0
15492.0,2011-11-11 14:53:00,10,2,659.4599999999999,1318.9199999999998,0
15493.0,2011-11-07 12:04:00,15,7,1918.86,13432.019999999999,0
15494.0,2011-11-18 14:51:00,3,2,1280.58,2561.16,0
15497.0,2011-01-31 11:33:00,295,2,968.1,1936.2,2
15498.0,2011-10-27 16:22:00,25,32,11093.55,354993.6,3
15500.0,2011-11-21 08:40:00,1,3,865.3000000000001,2595.9,0
15502.0,2011-11-18 09:55:00,4,21,5224.81,109721.01000000001,0
15503.0,2010-12-12 10:57:00,345,1,141.04,141.04,2
15504.0,2011-09-19 13:45:00,63,1,52.83,52.83,0
15505.0,2011-10-18 07:56:00,35,7,3497.14,24479.98,0
15506.0,2011-11-17 12:11:00,5,3,972.08,2916.2400000000002,0
15507.0,2011-06-21 11:19:00,154,1,475.86,475.86,2
15508.0,2011-06-03 15:43:00,171,6,1000.27,6001.62,2
15510.0,2011-01-13 12:10:00,313,1,250.0,250.0,2
15511.0,2011-11-01 15:55:00,20,4,735.6,2942.4,0
15512.0,2011-07-07 10:20:00,138,2,121.0,242.0,2
15513.0,2011-11-08 16:21:00,13,22,14520.08,319441.76,3
15514.0,2011-11-15 13:49:00,6,11,2315.85,25474.35,0
15516.0,2011-10-26 10:51:00,27,3,62.43,187.29,0
15517.0,2011-04-20 14:02:00,215,1,267.03,267.03,2
15518.0,2011-10-06 13:05:00,47,13,1890.99,24582.87,0
15521.0,2011-11-03 13:52:00,18,13,2574.65,33470.450000000004,0
15522.0,2011-11-07 11:26:00,15,2,397.99,795.98,0
15523.0,2011-09-16 16:29:00,66,1,412.01000000000005,412.01000000000005,0
15524.0,2011-11-15 12:09:00,7,1,440.0,440.0,0
15525.0,2010-12-01 13:17:00,356,1,274.93,274.93,2
15526.0,2011-11-06 15:04:00,15,2,148.44,296.88,0
15527.0,2011-11-21 12:17:00,1,10,2347.57,23475.7,0
15528.0,2011-03-30 16:14:00,236,1,229.33,229.33,2
15529.0,2011-11-17 11:29:00,5,12,3935.15,47221.8,0
15530.0,2011-11-18 12:25:00,4,4,1497.31,5989.24,0
15531.0,2011-11-09 17:47:00,12,1,1495.06,1495.06,0
15532.0,2011-11-14 14:51:00,7,6,1500.88,9005.28,0
15533.0,2011-11-20 15:35:00,1,5,746.92,3734.6,0
15535.0,2011-06-19 16:02:00,155,7,426.4,2984.7999999999997,2
15537.0,2011-06-29 13:10:00,146,1,110.92,110.92,2
15541.0,2011-08-17 14:58:00,96,1,85.13000000000001,85.13000000000001,0
15543.0,2011-02-24 15:26:00,270,1,127.86,127.86,2
15544.0,2011-11-11 15:20:00,10,9,3216.7400000000002,28950.660000000003,0
15545.0,2011-10-16 13:24:00,37,2,288.96999999999997,577.9399999999999,0
15547.0,2011-10-30 15:19:00,22,13,4391.94,57095.219999999994,0
15549.0,2011-09-23 16:22:00,59,4,1643.96,6575.84,0
15550.0,2011-08-25 15:18:00,88,3,433.28,1299.84,0
15551.0,2011-11-03 12:37:00,19,1,436.06,436.06,0
15552.0,2011-05-06 14:47:00,199,1,90.12,90.12,2
15553.0,2011-10-10 14:02:00,42,1,428.93,428.93,0
15554.0,2011-03-07 09:00:00,260,1,217.2,217.2,2
15555.0,2011-11-09 14:29:00,12,18,4282.97,77093.46,0
15556.0,2011-11-15 16:08:00,6,1,279.77,279.77,0
15557.0,2011-11-11 12:46:00,11,1,468.91,468.91,0
15561.0,2011-09-04 12:40:00,79,4,371.82,1487.28,0
15562.0,2010-12-23 09:55:00,334,1,134.55,134.55,2
15563.0,2011-11-18 15:16:00,3,6,1330.84,7985.039999999999,0
15565.0,2011-10-20 14:33:00,32,2,173.16,346.32,0
15567.0,2011-11-21 10:48:00,1,1,186.01,186.01,0
15568.0,2011-10-26 11:51:00,27,2,422.52,845.04,0
15569.0,2011-08-28 10:15:00,86,5,1375.71,6878.55,0
15570.0,2011-11-03 14:27:00,18,11,3713.25,40845.75,0
15571.0,2011-11-15 17:20:00,6,3,520.38,1561.1399999999999,0
15572.0,2011-11-14 12:14:00,8,6,2338.44,14030.64,0
15573.0,2011-11-08 11:38:00,14,2,591.1899999999999,1182.3799999999999,0
15574.0,2011-06-15 12:01:00,160,4,675.64,2702.56,2
15576.0,2011-11-02 12:03:00,20,1,921.37,921.37,0
15577.0,2011-07-11 17:03:00,133,3,258.88,776.64,0
15578.0,2011-06-30 13:03:00,145,1,127.1,127.1,2
15579.0,2011-10-02 12:45:00,51,2,327.6,655.2,0
15581.0,2011-08-11 09:38:00,103,14,3425.77,47960.78,0
15582.0,2011-11-15 09:55:00,7,3,682.9100000000001,2048.7300000000005,0
15584.0,2011-11-16 10:55:00,6,5,718.36,3591.8,0
15585.0,2011-06-16 08:38:00,159,1,455.3,455.3,2
15587.0,2011-10-20 13:37:00,33,4,913.6800000000001,3654.7200000000003,0
15589.0,2011-04-01 11:22:00,235,4,456.58,1826.32,2
15590.0,2011-02-23 16:36:00,271,1,-30.19,-30.19,2
15592.0,2011-10-24 08:59:00,29,1,388.58,388.58,0
15593.0,2011-09-30 11:46:00,53,1,199.8,199.8,0
15594.0,2011-11-09 16:26:00,12,5,1684.73,8423.65,0
15596.0,2011-08-31 10:55:00,83,9,1343.34,12090.06,0
15597.0,2011-11-10 11:46:00,12,2,315.71999999999997,631.4399999999999,0
15598.0,2011-11-04 13:14:00,18,3,235.68,707.04,0
15599.0,2011-11-13 11:44:00,9,2,761.74,1523.48,0
15601.0,2011-10-14 13:35:00,39,16,6566.96,105071.36,0
15602.0,2011-11-17 19:52:00,4,14,902.79,12639.06,0
15603.0,2011-09-22 10:04:00,61,1,48.480000000000004,48.480000000000004,0
15604.0,2011-10-18 14:47:00,34,1,216.39,216.39,0
15605.0,2011-11-03 14:17:00,18,5,1198.23,5991.15,0
15606.0,2011-10-13 13:32:00,40,11,2422.64,26649.039999999997,0
15607.0,2011-01-07 12:44:00,319,1,104.76,104.76,2
15608.0,2011-11-11 13:20:00,11,4,1093.68,4374.72,0
15609.0,2011-06-10 09:55:00,165,2,270.03000000000003,540.0600000000001,2
15610.0,2011-10-19 10:36:00,34,1,112.46000000000001,112.46000000000001,0
15611.0,2011-10-28 09:01:00,25,13,1317.28,17124.64,0
15612.0,2011-11-03 14:52:00,18,2,195.15,390.3,0
15615.0,2011-11-08 15:35:00,13,26,9320.95,242344.7,3
15618.0,2011-11-07 08:34:00,15,5,747.031,3735.1549999999997,0
15620.0,2011-10-20 19:17:00,32,6,1524.4,9146.400000000001,0
15621.0,2011-11-18 11:49:00,4,1,563.28,563.28,0
15622.0,2011-10-27 16:44:00,25,15,3606.48,54097.2,0
15623.0,2011-07-21 17:26:00,123,1,301.03,301.03,0
15624.0,2011-08-15 11:38:00,99,4,588.13,2352.52,0
15625.0,2011-08-31 16:13:00,82,8,1504.56,12036.48,0
15626.0,2011-09-26 10:03:00,57,2,675.8,1351.6,0
15628.0,2011-11-15 09:15:00,7,9,2662.69,23964.21,0
15630.0,2011-10-25 15:36:00,27,3,1180.4,3541.2000000000003,0
15632.0,2011-10-24 13:48:00,28,9,2840.96,25568.64,0
15636.0,2011-09-11 11:17:00,72,2,724.76,1449.52,0
15637.0,2011-10-18 08:28:00,35,1,223.36,223.36,0
15638.0,2011-02-11 15:12:00,283,1,-94.0,-94.0,2
15639.0,2011-07-28 14:30:00,116,1,425.32,425.32,0
15640.0,2011-11-03 16:56:00,18,15,10263.4,153951.0,0
15641.0,2011-08-26 14:04:00,87,4,1887.2,7548.8,0
15643.0,2011-06-13 17:19:00,161,6,647.4,3884.3999999999996,2
15644.0,2011-06-26 14:54:00,148,4,803.54,3214.16,2
15645.0,2011-11-21 11:55:00,1,1,612.01,612.01,0
15646.0,2011-07-05 09:53:00,140,4,425.14000000000004,1700.5600000000002,2
15648.0,2011-05-19 15:53:00,186,4,582.0500000000001,2328.2000000000003,2
15649.0,2011-01-07 13:34:00,319,2,816.0,1632.0,2
15651.0,2011-11-03 08:41:00,19,3,646.3,1938.8999999999999,0
15652.0,2011-09-09 14:22:00,73,1,337.74,337.74,0
15653.0,2011-09-08 10:49:00,75,2,877.4399999999999,1754.8799999999999,0
15654.0,2011-11-13 15:15:00,8,1,595.02,595.02,0
15655.0,2011-04-20 16:28:00,215,2,511.32,1022.64,2
15656.0,2011-10-25 14:56:00,27,4,748.5,2994.0,0
15657.0,2011-11-17 12:19:00,5,1,30.0,30.0,0
15658.0,2011-06-02 15:22:00,172,8,958.9,7671.2,2
15659.0,2011-10-27 09:23:00,26,1,306.45,306.45,0
15660.0,2011-11-14 16:58:00,7,12,1552.01,18624.12,0
15661.0,2011-01-26 13:56:00,299,2,309.8,619.6,2
15663.0,2011-08-25 15:50:00,88,1,138.14,138.14,0
15664.0,2011-10-20 10:57:00,33,2,358.63,717.26,0
15665.0,2011-06-24 14:57:00,150,2,2222.21,4444.42,2
15667.0,2011-10-31 10:56:00,22,1,301.32,301.32,0
15668.0,2011-05-06 10:39:00,200,1,76.32000000000001,76.32000000000001,2
15669.0,2011-10-30 16:03:00,22,5,677.69,3388.4500000000003,0
15670.0,2011-02-16 10:50:00,279,1,173.05,173.05,2
15671.0,2011-11-21 12:43:00,1,10,2635.4900000000002,26354.9,0
15673.0,2011-09-12 16:12:00,70,4,2726.23,10904.92,0
15674.0,2011-09-27 15:17:00,55,8,1744.02,13952.16,0
15675.0,2011-09-19 13:48:00,63,3,323.69,971.0699999999999,0
15676.0,2011-11-21 12:40:00,1,4,3415.36,13661.44,0
15677.0,2011-10-21 15:36:00,31,1,657.23,657.23,0
15678.0,2011-10-18 09:25:00,35,1,352.7,352.7,0
15679.0,2011-11-15 16:19:00,6,4,781.28,3125.12,0
15680.0,2011-10-30 14:03:00,22,2,1021.71,2043.42,0
15681.0,2011-11-21 13:25:00,1,6,946.36,5678.16,0
15683.0,2011-08-14 12:56:00,100,1,193.75,193.75,0
15687.0,2011-11-16 10:57:00,6,10,2729.91,27299.1,0
15689.0,2011-08-12 09:37:00,102,2,254.1,508.2,0
15690.0,2011-08-31 11:40:00,83,1,111.0,111.0,0
15691.0,2011-04-01 15:13:00,234,1,136.8,136.8,2
15692.0,2011-11-11 14:12:00,10,1,191.04,191.04,0
15694.0,2011-11-14 13:33:00,8,13,5551.92,72174.96,0
15695.0,2011-03-18 08:32:00,249,2,409.98,819.96,2
15696.0,2011-11-06 14:02:00,15,12,2619.11,31429.32,0
15700.0,2011-06-20 16:53:00,154,3,664.03,1992.09,2
15701.0,2011-10-02 14:00:00,50,3,1210.06,3630.18,0
15703.0,2011-03-20 10:51:00,247,1,211.5,211.5,2
15704.0,2011-07-22 13:35:00,123,4,2293.62,9174.48,0
15705.0,2011-05-22 15:37:00,183,1,143.1,143.1,2
15706.0,2011-10-11 10:14:00,42,7,1001.8100000000001,7012.67,0
15707.0,2011-11-04 14:35:00,17,4,916.98,3667.92,0
15708.0,2011-10-30 10:54:00,23,11,3200.73,35208.03,0
15709.0,2011-03-01 10:38:00,266,1,133.25,133.25,2
15712.0,2011-09-29 13:03:00,54,4,865.9100000000001,3463.6400000000003,0
15713.0,2011-07-19 13:34:00,126,3,346.75,1040.25,0
15714.0,2011-09-23 11:25:00,60,1,132.48000000000002,132.48000000000002,0
15716.0,2011-07-17 11:59:00,128,4,1101.1100000000001,4404.4400000000005,0
15717.0,2011-04-19 13:21:00,217,1,150.3,150.3,2
15719.0,2011-11-07 12:29:00,15,14,5028.42,70397.88,0
15720.0,2011-11-15 14:48:00,6,1,598.73,598.73,0
15722.0,2011-11-04 11:43:00,18,6,2169.86,13019.16,0
15723.0,2010-12-10 11:12:00,347,1,190.7,190.7,2
15724.0,2011-05-22 14:40:00,183,3,212.3,636.9000000000001,2
15727.0,2011-08-24 14:54:00,89,6,4589.39,27536.340000000004,0
15728.0,2011-10-21 14:03:00,31,1,-134.8,-134.8,0
15729.0,2011-05-25 16:43:00,180,2,62.0,124.0,2
15730.0,2011-10-05 12:31:00,48,4,1108.38,4433.52,0
15732.0,2011-05-11 14:24:00,194,2,294.12,588.24,2
15733.0,2011-03-02 09:05:00,265,1,162.3,162.3,2
15734.0,2011-08-17 10:50:00,97,2,1339.45,2678.9,0
15737.0,2011-11-17 08:20:00,5,11,1064.6100000000001,11710.710000000001,0
15738.0,2011-11-21 08:26:00,1,19,4788.77,90986.63,0
15739.0,2011-10-04 13:42:00,48,1,449.12,449.12,0
15740.0,2011-10-21 14:29:00,31,1,154.88,154.88,0
15743.0,2011-11-02 13:19:00,20,3,563.11,1689.33,0
15744.0,2011-09-23 09:52:00,60,1,34.8,34.8,0
15745.0,2011-11-20 13:45:00,1,5,1085.74,5428.7,0
15746.0,2011-07-28 15:27:00,116,2,182.96,365.92,0
15747.0,2011-08-11 14:04:00,102,2,525.37,1050.74,0
15748.0,2011-10-30 12:51:00,23,1,144.36,144.36,0
15749.0,2011-04-18 13:20:00,218,4,21535.9,86143.6,2
15750.0,2011-11-02 11:49:00,20,7,1921.27,13448.89,0
15752.0,2011-10-31 11:37:00,22,8,2618.15,20945.2,0
15753.0,2011-02-08 12:41:00,287,1,79.2,79.2,2
15754.0,2011-10-20 11:44:00,33,4,455.67,1822.68,0
15755.0,2011-09-26 15:51:00,56,6,2058.62,12351.72,0
15756.0,2011-10-09 13:30:00,44,4,528.01,2112.04,0
15757.0,2011-10-05 12:14:00,48,2,714.42,1428.84,0
15758.0,2011-11-15 10:48:00,7,1,205.25,205.25,0
15759.0,2011-05-05 15:13:00,200,3,253.04,759.12,2
15762.0,2011-10-05 16:15:00,47,2,583.75,1167.5,0
15763.0,2011-11-08 09:44:00,14,3,1048.67,3146.01,0
15764.0,2011-09-19 16:16:00,63,10,3245.47,32454.699999999997,0
15766.0,2011-10-06 17:03:00,46,1,315.06,315.06,0
15768.0,2011-08-16 10:48:00,98,4,581.8299999999999,2327.3199999999997,0
15769.0,2011-11-09 11:55:00,13,28,48419.72,1355752.1600000001,3
15774.0,2011-10-02 12:04:00,51,1,270.8,270.8,0
15775.0,2011-04-08 12:56:00,228,1,104.9,104.9,2
15776.0,2011-07-29 13:46:00,115,1,241.62,241.62,0
15777.0,2011-04-12 16:43:00,223,5,1021.61,5108.05,2
15780.0,2011-06-09 12:01:00,166,3,475.28000000000003,1425.8400000000001,2
15781.0,2011-11-14 14:57:00,7,4,333.56,1334.24,0
15782.0,2011-10-24 15:55:00,28,3,2143.54,6430.62,0
15785.0,2011-11-10 12:08:00,12,8,2303.75,18430.0,0
15786.0,2011-10-27 10:53:00,26,5,4821.0,24105.0,0
15787.0,2011-11-13 14:55:00,8,3,933.26,2799.7799999999997,0
15789.0,2010-12-16 14:35:00,340,1,351.3,351.3,2
15791.0,2011-10-27 10:14:00,26,3,1604.44,4813.32,0
15793.0,2011-10-31 11:32:00,22,2,612.0,1224.0,0
15795.0,2011-07-13 10:43:00,132,1,610.01,610.01,0
15796.0,2011-09-28 16:38:00,54,8,1839.8100000000002,14718.480000000001,0
15797.0,2011-08-18 17:04:00,95,4,2207.4,8829.6,0
15799.0,2011-09-25 12:46:00,58,3,884.14,2652.42,0
15800.0,2011-08-24 14:23:00,89,2,696.89,1393.78,0
15801.0,2011-10-24 13:52:00,28,4,1042.19,4168.76,0
15802.0,2011-07-20 11:40:00,125,3,-451.42,-1354.26,0
15803.0,2011-10-19 14:56:00,33,1,415.82000000000005,415.82000000000005,0
15804.0,2011-11-21 12:02:00,1,16,3324.87,53197.92,0
15805.0,2011-11-16 16:32:00,5,20,5411.87,108237.4,0
15806.0,2011-10-24 14:35:00,28,3,784.58,2353.7400000000002,0
15807.0,2011-10-20 14:10:00,32,3,903.9,2711.7,0
15808.0,2011-02-06 14:33:00,288,5,3641.07,18205.350000000002,2
15809.0,2011-11-04 12:05:00,18,6,399.21,2395.2599999999998,0
15810.0,2011-09-22 09:38:00,61,7,1145.43,8018.01,0
15811.0,2011-11-17 15:31:00,4,8,2177.2200000000003,17417.760000000002,0
15812.0,2011-08-24 14:19:00,89,5,1801.14,9005.7,0
15813.0,2011-05-16 08:13:00,190,2,1303.9099999999999,2607.8199999999997,2
15814.0,2011-11-10 14:03:00,11,4,1551.09,6204.36,0
15815.0,2011-10-07 12:42:00,46,5,2100.6,10503.0,0
15819.0,2011-10-21 14:50:00,31,4,1905.45,7621.8,0
15820.0,2011-01-24 12:00:00,302,1,206.98,206.98,2
15821.0,2011-10-26 15:48:00,26,2,570.96,1141.92,0
15822.0,2010-12-15 13:38:00,342,1,440.2,440.2,2
15823.0,2011-01-06 12:58:00,320,2,-840.76,-1681.52,2
15825.0,2011-06-20 13:27:00,155,1,532.94,532.94,2
15826.0,2011-10-19 13:24:00,34,4,1649.3600000000001,6597.4400000000005,0
15827.0,2011-09-27 15:35:00,55,20,1641.48,32829.6,0
15829.0,2011-09-01 16:45:00,81,2,636.14,1272.28,0
15830.0,2011-11-10 13:35:00,12,2,547.7,1095.4,0
15831.0,2011-10-12 13:14:00,41,4,740.64,2962.56,0
15832.0,2011-03-30 15:29:00,236,1,836.79,836.79,2
15834.0,2011-09-30 14:41:00,52,6,2076.3,12457.800000000001,0
15835.0,2011-10-26 15:47:00,26,4,954.09,3816.36,0
15836.0,2011-10-25 15:37:00,27,2,117.47,234.94,0
15837.0,2011-10-06 09:01:00,47,1,391.98,391.98,0
15838.0,2011-11-14 13:01:00,8,19,32378.64,615194.16,3
15839.0,2011-11-14 13:25:00,8,5,1020.74,5103.7,0
15840.0,2011-10-12 09:08:00,41,3,345.66,1036.98,0
15841.0,2011-10-06 18:31:00,46,6,1209.1,7254.599999999999,0
15843.0,2011-02-09 10:19:00,286,1,118.95000000000002,118.95000000000002,2
15844.0,2011-10-24 15:19:00,28,1,130.73999999999998,130.73999999999998,0
15845.0,2011-11-04 10:18:00,18,9,3349.58,30146.22,0
15847.0,2011-11-01 14:41:00,20,2,389.27,778.54,0
15850.0,2011-11-20 14:14:00,1,2,234.88,469.76,0
15852.0,2011-06-06 11:22:00,169,2,160.71,321.42,2
15853.0,2011-10-19 10:38:00,34,1,110.8,110.8,0
15854.0,2011-09-14 12:25:00,69,10,2839.94,28399.4,0
15855.0,2011-07-26 10:20:00,119,5,712.24,3561.2,0
15856.0,2011-10-25 17:29:00,27,25,12868.960000000001,321724.0,3
15857.0,2011-11-21 12:18:00,1,1,297.0,297.0,0
15858.0,2011-10-11 09:19:00,42,4,1240.34,4961.36,0
15860.0,2011-10-30 11:25:00,23,8,965.16,7721.28,0
15861.0,2011-11-17 20:01:00,4,8,2383.55,19068.4,0
15862.0,2011-08-19 16:34:00,94,3,659.73,1979.19,0
15863.0,2011-11-14 12:49:00,8,2,68.84,137.68,0
15864.0,2011-11-17 13:32:00,5,8,1769.7800000000002,14158.240000000002,0
15865.0,2011-10-30 12:43:00,23,3,895.13,2685.39,0
15866.0,2011-08-30 14:09:00,83,1,211.89,211.89,0
15867.0,2011-11-17 16:39:00,4,14,3524.56,49343.84,0
15869.0,2011-03-07 17:23:00,259,2,149.64,299.28,2
15870.0,2011-11-07 10:58:00,15,1,351.44,351.44,0
15874.0,2011-10-07 12:58:00,46,9,4330.67,38976.03,0
15880.0,2010-12-05 13:09:00,352,2,299.03,598.06,2
15881.0,2011-01-31 16:59:00,294,8,438.24,3505.92,2
15882.0,2011-05-25 11:35:00,181,5,495.36,2476.8,2
15883.0,2011-11-06 14:50:00,15,1,143.76,143.76,0
15885.0,2011-09-08 10:43:00,75,3,379.35,1138.0500000000002,0
15886.0,2011-10-10 14:25:00,42,1,181.09,181.09,0
15888.0,2011-09-21 09:44:00,62,2,141.27,282.54,0
15889.0,2011-07-06 11:10:00,139,2,420.07,840.14,2
15891.0,2011-04-27 12:35:00,209,1,511.68,511.68,2
15894.0,2011-03-31 13:50:00,235,2,258.25,516.5,2
15895.0,2011-07-13 10:27:00,132,1,179.17,179.17,0
15897.0,2011-05-29 13:50:00,176,2,208.59,417.18,2
15898.0,2011-05-03 12:38:00,203,5,993.74,4968.7,2
15899.0,2010-12-06 10:36:00,351,1,56.25,56.25,2
15900.0,2011-11-16 12:19:00,6,1,337.28,337.28,0
15901.0,2011-09-23 12:38:00,60,2,229.2,458.4,0
15903.0,2011-11-13 13:27:00,9,7,4396.74,30777.18,0
15906.0,2011-11-20 12:24:00,2,8,1521.79,12174.32,0
15907.0,2011-06-16 12:45:00,159,2,477.59000000000003,955.1800000000001,2
15909.0,2011-06-19 10:38:00,156,1,191.94,191.94,2
15910.0,2011-10-06 11:42:00,47,6,851.77,5110.62,0
15912.0,2011-06-14 14:29:00,160,2,264.62,529.24,2
15916.0,2011-11-09 16:33:00,12,9,1284.38,11559.420000000002,0
15917.0,2011-04-06 10:40:00,230,1,123.1,123.1,2
15918.0,2011-06-02 11:42:00,173,2,334.23,668.46,2
15919.0,2011-11-20 11:28:00,2,2,525.69,1051.38,0
15920.0,2011-07-08 15:31:00,136,4,167.5,670.0,0
15921.0,2011-06-20 11:03:00,155,1,323.03000000000003,323.03000000000003,2
15922.0,2010-12-02 13:05:00,355,2,363.6,727.2,2
15923.0,2010-12-02 12:16:00,355,1,127.08,127.08,2
15925.0,2011-05-29 15:35:00,176,1,207.15,207.15,2
15930.0,2011-10-03 14:52:00,49,1,426.63,426.63,0
15932.0,2011-09-12 14:24:00,70,10,2161.63,21616.300000000003,0
15933.0,2011-11-18 13:14:00,4,3,1107.46,3322.38,0
15935.0,2011-04-14 13:27:00,222,2,416.86,833.72,2
15937.0,2011-10-06 15:48:00,46,1,145.35,145.35,0
15938.0,2011-08-19 12:56:00,95,5,404.58,2022.8999999999999,0
15939.0,2011-09-11 11:30:00,72,16,6102.26,97636.16,0
15940.0,2011-02-01 16:21:00,293,2,31.799999999999997,63.599999999999994,2
15942.0,2011-07-29 09:01:00,116,1,337.44,337.44,0
15944.0,2011-03-08 10:33:00,259,1,325.1,325.1,2
15945.0,2010-12-09 13:14:00,348,1,181.0,181.0,2
15947.0,2011-09-18 10:46:00,65,1,1708.24,1708.24,0
15948.0,2011-10-27 08:35:00,26,1,644.24,644.24,0
15949.0,2011-09-29 17:34:00,53,1,237.04000000000002,237.04000000000002,0
15950.0,2011-11-08 11:09:00,14,4,1744.71,6978.84,0
15951.0,2011-02-27 11:57:00,268,1,375.16999999999996,375.16999999999996,2
15952.0,2011-11-06 11:18:00,16,4,781.91,3127.64,0
15953.0,2011-11-14 14:09:00,7,9,1474.01,13266.09,0
15955.0,2011-11-15 14:15:00,6,16,4389.81,70236.96,0
15957.0,2011-11-08 12:14:00,14,1,428.89,428.89,0
15958.0,2011-09-26 13:41:00,57,1,104.35,104.35,0
15963.0,2011-11-20 11:33:00,2,2,470.76,941.52,0
15965.0,2011-11-11 11:02:00,11,3,658.32,1974.96,0
15967.0,2011-11-16 15:41:00,5,2,397.68,795.36,0
15969.0,2011-10-21 08:24:00,32,2,531.1,1062.2,0
15970.0,2011-02-09 12:08:00,286,1,314.1,314.1,2
15971.0,2011-10-18 10:52:00,35,11,3995.85,43954.35,0
15973.0,2011-04-18 09:39:00,218,3,99.77000000000002,299.31000000000006,2
15974.0,2011-10-31 13:13:00,22,8,3429.55,27436.4,0
15975.0,2011-09-16 13:33:00,67,1,371.01,371.01,0
